question_id,category_slug,category_name,question_text,answer_position,answer_text,is_correct,rationale
197,tresorerie,"Trésorerie","Lors de la clôture comptable, une Junior a une étude en cours, facturée mais non totalement réalisée. Comment doit-elle traiter le chiffre d'affaires correspondant à la partie non réalisée ?",0,"En l'enregistrant en Produit Constaté d'Avance (PCA).",1,"Le principe d'indépendance des exercices impose de ne comptabiliser en produit que la partie de la prestation effectivement réalisée. Le reste est neutralisé via un PCA."
197,tresorerie,"Trésorerie","Lors de la clôture comptable, une Junior a une étude en cours, facturée mais non totalement réalisée. Comment doit-elle traiter le chiffre d'affaires correspondant à la partie non réalisée ?",1,"En le laissant intégralement dans le résultat de l'exercice en cours.",0,"Cela irait à l'encontre du principe de séparation des exercices, car une partie du produit concerne l'exercice suivant."
197,tresorerie,"Trésorerie","Lors de la clôture comptable, une Junior a une étude en cours, facturée mais non totalement réalisée. Comment doit-elle traiter le chiffre d'affaires correspondant à la partie non réalisée ?",2,"En l'enregistrant en Charge Constatée d'Avance (CCA).",0,"Les CCA concernent les charges payées d'avance, et non les produits facturés d'avance."
197,tresorerie,"Trésorerie","Lors de la clôture comptable, une Junior a une étude en cours, facturée mais non totalement réalisée. Comment doit-elle traiter le chiffre d'affaires correspondant à la partie non réalisée ?",3,"En attendant la fin de l'étude l'année suivante pour comptabiliser l'intégralité du chiffre d'affaires.",0,"La partie de la prestation réalisée durant l'exercice doit être rattachée à celui-ci, même si la facture n'est pas émise."
198,tresorerie,"Trésorerie","Quelle est la principale raison pour laquelle il est fortement conseillé aux Junior-Entreprises d'opter pour le régime réel normal (RN) de TVA plutôt que le régime simplifié d'imposition (RSI) ?",0,"Le RSI impose des déclarations hebdomadaires trop contraignantes.",0,"Le RSI se base sur des acomptes semestriels et une déclaration annuelle, et non des déclarations hebdomadaires."
198,tresorerie,"Trésorerie","Quelle est la principale raison pour laquelle il est fortement conseillé aux Junior-Entreprises d'opter pour le régime réel normal (RN) de TVA plutôt que le régime simplifié d'imposition (RSI) ?",1,"Le RN permet un meilleur contrôle de la trésorerie grâce à des déclarations et paiements mensuels.",1,"Le régime réel normal aligne les paiements de TVA sur l'activité réelle du mois, évitant les importants décalages de trésorerie inhérents au système d'acomptes du RSI."
198,tresorerie,"Trésorerie","Quelle est la principale raison pour laquelle il est fortement conseillé aux Junior-Entreprises d'opter pour le régime réel normal (RN) de TVA plutôt que le régime simplifié d'imposition (RSI) ?",2,"Le RN est le seul régime qui autorise la déduction de la TVA sur les achats.",0,"Le RSI permet également la déduction de la TVA, bien que les modalités de régularisation soient différentes et moins fréquentes."
198,tresorerie,"Trésorerie","Quelle est la principale raison pour laquelle il est fortement conseillé aux Junior-Entreprises d'opter pour le régime réel normal (RN) de TVA plutôt que le régime simplifié d'imposition (RSI) ?",3,"Le RSI est interdit pour les associations, seules les entreprises individuelles peuvent l'utiliser.",0,"Le RSI est une option possible pour les Juniors dont le CA se situe dans les seuils, bien qu'il soit déconseillé."
199,tresorerie,"Trésorerie","Quelle information cruciale doit figurer sur une facture émise par une Junior en franchise en base de TVA ?",0,"Le numéro de TVA intracommunautaire de la Junior.",0,"Une Junior en franchise en base n'est pas assujettie à la TVA et ne dispose donc généralement pas de numéro de TVA intracommunautaire."
199,tresorerie,"Trésorerie","Quelle information cruciale doit figurer sur une facture émise par une Junior en franchise en base de TVA ?",1,"La mention ""TVA non applicable – art. 293 du CGI"".",1,"Cette mention légale est obligatoire pour informer le client que la TVA n'est pas collectée et justifier son absence sur la facture."
199,tresorerie,"Trésorerie","Quelle information cruciale doit figurer sur une facture émise par une Junior en franchise en base de TVA ?",2,"La mention ""TVA sur les encaissements"".",0,"Cette mention concerne les entités soumises à la TVA au régime réel, ce qui n'est pas le cas d'une structure en franchise en base."
199,tresorerie,"Trésorerie","Quelle information cruciale doit figurer sur une facture émise par une Junior en franchise en base de TVA ?",3,"Un taux de TVA de 0%.",0,"Indiquer un taux de TVA de 0% est différent d'une non-application de la TVA ; la mention légale spécifique est requise."
200,tresorerie,"Trésorerie","Une Junior-Entreprise réalise une étude pour un client professionnel assujetti à la TVA en Allemagne. Comment la TVA doit-elle être gérée sur la facture ?",0,"La Junior doit facturer avec une TVA française de 20%.",0,"Pour les prestations de services BtoB au sein de l'UE, le lieu de taxation est celui du preneur (le client)."
200,tresorerie,"Trésorerie","Une Junior-Entreprise réalise une étude pour un client professionnel assujetti à la TVA en Allemagne. Comment la TVA doit-elle être gérée sur la facture ?",1,"La Junior doit facturer en Hors Taxes (HT) et le client allemand devra autoliquider la TVA dans son pays.",1,"Selon les règles de TVA intracommunautaire pour les services BtoB, la prestation n'est pas taxée en France. Le client est responsable de déclarer et payer la TVA dans son propre pays."
200,tresorerie,"Trésorerie","Une Junior-Entreprise réalise une étude pour un client professionnel assujetti à la TVA en Allemagne. Comment la TVA doit-elle être gérée sur la facture ?",2,"La Junior doit s'immatriculer à la TVA en Allemagne et facturer la TVA allemande.",0,"Le mécanisme d'autoliquidation par le client évite cette démarche complexe pour le prestataire."
200,tresorerie,"Trésorerie","Une Junior-Entreprise réalise une étude pour un client professionnel assujetti à la TVA en Allemagne. Comment la TVA doit-elle être gérée sur la facture ?",3,"La Junior doit facturer avec un taux de TVA réduit spécifique à l'Allemagne.",0,"La facturation doit être faite sans TVA française, et c'est le client qui gère la TVA applicable dans son pays."
201,tresorerie,"Trésorerie","Quel est l'objectif principal de l'État de Rapprochement Bancaire (ERB) ?",0,"Calculer le résultat comptable de la période.",0,"Le résultat est calculé via le compte de résultat, qui compare les produits et les charges, et non en comparant des soldes bancaires."
201,tresorerie,"Trésorerie","Quel est l'objectif principal de l'État de Rapprochement Bancaire (ERB) ?",1,"Justifier et expliquer l'écart entre le solde du compte 512 en comptabilité et le solde du relevé bancaire.",1,"L'ERB vise à pointer les opérations pour identifier les décalages (ex: chèques non encaissés, frais bancaires non saisis) et s'assurer de la concordance des deux soldes."
201,tresorerie,"Trésorerie","Quel est l'objectif principal de l'État de Rapprochement Bancaire (ERB) ?",2,"Préparer la déclaration de TVA mensuelle.",0,"La déclaration de TVA se base sur les factures émises et reçues et les encaissements/décaissements, mais l'ERB n'est pas l'outil direct pour sa préparation."
201,tresorerie,"Trésorerie","Quel est l'objectif principal de l'État de Rapprochement Bancaire (ERB) ?",3,"Lister l'ensemble des créances clients et dettes fournisseurs.",0,"Le suivi des créances et des dettes se fait via le lettrage des comptes de tiers (411 et 401), pas avec l'ERB."
202,tresorerie,"Trésorerie","En cas de contrôle fiscal, quel document standardisé, extrait de la comptabilité, l'administration est-elle en droit de réclamer ?",0,"La balance générale de l'exercice.",0,"La balance est un document de synthèse utile, mais l'administration demande un fichier détaillé avec un format spécifique."
202,tresorerie,"Trésorerie","En cas de contrôle fiscal, quel document standardisé, extrait de la comptabilité, l'administration est-elle en droit de réclamer ?",1,"Le Fichier des Écritures Comptables (FEC).",1,"Le FEC est une extraction de toutes les écritures comptables de l'exercice dans un format normé. Sa production est une obligation légale en cas de contrôle."
202,tresorerie,"Trésorerie","En cas de contrôle fiscal, quel document standardisé, extrait de la comptabilité, l'administration est-elle en droit de réclamer ?",2,"Tous les États de Rapprochement Bancaire (ERB) signés.",0,"Les ERB sont des documents de contrôle interne importants, mais le fichier principal requis pour l'analyse des comptes est le FEC."
202,tresorerie,"Trésorerie","En cas de contrôle fiscal, quel document standardisé, extrait de la comptabilité, l'administration est-elle en droit de réclamer ?",3,"La liasse fiscale de l'exercice précédent pour comparaison.",0,"Bien que l'administration y ait accès, le document qu'elle demande pour un contrôle informatisé de la comptabilité est le FEC."
203,tresorerie,"Trésorerie","Une Junior-Entreprise souhaite rétribuer un dirigeant pour son implication dans la gestion de l'association. Quelle est la principale condition à respecter pour éviter une requalification en salariat ?",0,"La rétribution doit être inférieure au SMIC mensuel.",0,"Bien qu'il existe des plafonds, le critère le plus important n'est pas le montant mais la nature de la relation."
203,tresorerie,"Trésorerie","Une Junior-Entreprise souhaite rétribuer un dirigeant pour son implication dans la gestion de l'association. Quelle est la principale condition à respecter pour éviter une requalification en salariat ?",1,"La rétribution doit être approuvée par l'expert-comptable.",0,"L'approbation de l'expert-comptable est une bonne pratique, mais l'organe souverain pour cette décision est interne à l'association."
203,tresorerie,"Trésorerie","Une Junior-Entreprise souhaite rétribuer un dirigeant pour son implication dans la gestion de l'association. Quelle est la principale condition à respecter pour éviter une requalification en salariat ?",2,"L'absence de tout lien de subordination entre le dirigeant et l'association doit être garantie.",1,"La requalification en contrat de travail repose principalement sur la caractérisation d'un lien de subordination (ordres, contrôle, sanction), qui doit être absolument évité."
203,tresorerie,"Trésorerie","Une Junior-Entreprise souhaite rétribuer un dirigeant pour son implication dans la gestion de l'association. Quelle est la principale condition à respecter pour éviter une requalification en salariat ?",3,"Le dirigeant ne doit pas intervenir sur des missions pour des clients pendant son mandat.",0,"Un dirigeant peut être rétribué pour sa fonction et également recevoir une rétribution en tant qu'intervenant sur une étude, les deux sont distincts."
204,tresorerie,"Trésorerie","Quelle est la durée minimale légale de conservation pour les documents comptables et les pièces justificatives (factures, notes de frais) ?",0,"3 ans",0,"Cette durée de 3 ans correspond à la conservation des BRC et TR, mais pas aux documents comptables généraux."
204,tresorerie,"Trésorerie","Quelle est la durée minimale légale de conservation pour les documents comptables et les pièces justificatives (factures, notes de frais) ?",1,"5 ans",0,"Cette durée s'applique à la conservation des documents d'étude, mais une autre règle prévaut pour les pièces comptables."
204,tresorerie,"Trésorerie","Quelle est la durée minimale légale de conservation pour les documents comptables et les pièces justificatives (factures, notes de frais) ?",2,"10 ans",1,"L'article L.123-22 du Code de commerce impose une durée de conservation de 10 ans pour les documents comptables et les pièces justificatives."
204,tresorerie,"Trésorerie","Quelle est la durée minimale légale de conservation pour les documents comptables et les pièces justificatives (factures, notes de frais) ?",3,"À vie",0,"Cette durée de conservation est imposée pour les Bulletins de Versement, mais pas pour les factures."
205,tresorerie,"Trésorerie","Concernant la facturation électronique, quelle sera la première obligation pour les Junior-Entreprises à compter du 1er septembre 2026 ?",0,"Émettre toutes ses factures clients sous format électronique.",0,"L'obligation d'émission entrera en vigueur plus tard que la première obligation."
205,tresorerie,"Trésorerie","Concernant la facturation électronique, quelle sera la première obligation pour les Junior-Entreprises à compter du 1er septembre 2026 ?",1,"Être en capacité de recevoir les factures de ses fournisseurs sous format électronique.",1,"La réforme se déploie en deux temps : d'abord l'obligation de réception pour toutes les entreprises, puis l'obligation d'émission."
205,tresorerie,"Trésorerie","Concernant la facturation électronique, quelle sera la première obligation pour les Junior-Entreprises à compter du 1er septembre 2026 ?",2,"Transmettre l'ensemble de ses déclarations de TVA via une Plateforme de Dématérialisation Partenaire (PDP).",0,"Bien que liées, l'obligation initiale concerne la réception de factures et non la modification du processus de déclaration de TVA."
205,tresorerie,"Trésorerie","Concernant la facturation électronique, quelle sera la première obligation pour les Junior-Entreprises à compter du 1er septembre 2026 ?",3,"Archiver toutes ses factures sur le portail public de facturation (Chorus Pro).",0,"Le portail public est une option, mais l'obligation est de pouvoir recevoir via une plateforme agréée, qui peut être publique ou privée."
206,tresorerie,"Trésorerie","Une Junior-Entreprise fait un don à une autre association. Comment ce don doit-il être comptabilisé ?",0,"En compte 658 ""Charges diverses de gestion courante"".",0,"Ce compte est utilisé pour les charges courantes non classifiables ailleurs, mais il existe un compte plus spécifique pour les dons."
206,tresorerie,"Trésorerie","Une Junior-Entreprise fait un don à une autre association. Comment ce don doit-il être comptabilisé ?",1,"En compte 623 ""Publicité, publications, relations publiques"".",0,"Un don n'est pas une dépense de communication, sauf s'il s'agit d'un sponsoring avec une contrepartie publicitaire claire."
206,tresorerie,"Trésorerie","Une Junior-Entreprise fait un don à une autre association. Comment ce don doit-il être comptabilisé ?",2,"En compte 6713 ""Dons, libéralités"".",1,"Ce compte de charges exceptionnelles est spécifiquement prévu pour enregistrer les dons et libéralités versés par l'entité."
206,tresorerie,"Trésorerie","Une Junior-Entreprise fait un don à une autre association. Comment ce don doit-il être comptabilisé ?",3,"En compte 467 ""Autres comptes débiteurs ou créditeurs"".",0,"Ce compte de tiers est un compte d'attente ou pour des opérations diverses, mais le don est une charge définitive et doit être enregistré en classe 6."
207,tresorerie,"Trésorerie","Une Junior-Entreprise clôture son exercice comptable au 30 juin. Elle change de régime de TVA pour passer du réel simplifié au réel normal. Quand devra-t-elle déposer sa première déclaration mensuelle de TVA ?",0,"Pour le mois de juin, à déposer avant le 24 juillet.",0,"Le changement prend effet au début du nouvel exercice, et la première déclaration regroupe les premiers mois de cet exercice."
207,tresorerie,"Trésorerie","Une Junior-Entreprise clôture son exercice comptable au 30 juin. Elle change de régime de TVA pour passer du réel simplifié au réel normal. Quand devra-t-elle déposer sa première déclaration mensuelle de TVA ?",1,"Pour le mois de juillet, à déposer avant le 24 août.",0,"La première déclaration après un changement de régime regroupe une période plus longue que le premier mois seul."
207,tresorerie,"Trésorerie","Une Junior-Entreprise clôture son exercice comptable au 30 juin. Elle change de régime de TVA pour passer du réel simplifié au réel normal. Quand devra-t-elle déposer sa première déclaration mensuelle de TVA ?",2,"Pour la période de juillet à septembre, à déposer avant le 24 octobre.",1,"Lors du passage au réel normal pour un exercice débutant en juillet, la première déclaration est celle du premier trimestre (juillet-septembre), même si le rythme devient ensuite mensuel."
207,tresorerie,"Trésorerie","Une Junior-Entreprise clôture son exercice comptable au 30 juin. Elle change de régime de TVA pour passer du réel simplifié au réel normal. Quand devra-t-elle déposer sa première déclaration mensuelle de TVA ?",3,"Pour la période de janvier à mars de l'année suivante, car le régime s'aligne sur l'année civile.",0,"Le cycle déclaratif s'aligne sur l'exercice comptable de la Junior, et non sur l'année civile."
208,tresorerie,"Trésorerie","Que représente le montant indiqué dans la case ""Disponibilités"" du bilan sur la liasse fiscale d'une Junior-Entreprise ?",0,"Le chiffre d'affaires de l'exercice.",0,"Le chiffre d'affaires est un flux qui apparaît dans le compte de résultat, tandis que les disponibilités sont un stock à la date de clôture."
208,tresorerie,"Trésorerie","Que représente le montant indiqué dans la case ""Disponibilités"" du bilan sur la liasse fiscale d'une Junior-Entreprise ?",1,"Le total des créances clients non encore encaissées.",0,"Les créances clients figurent dans une autre section de l'actif circulant, elles représentent de l'argent à recevoir et non de l'argent disponible."
208,tresorerie,"Trésorerie","Que représente le montant indiqué dans la case ""Disponibilités"" du bilan sur la liasse fiscale d'une Junior-Entreprise ?",2,"Le résultat net de l'exercice.",0,"Le résultat net est une composante des capitaux propres au passif et ne correspond pas directement au solde des comptes bancaires."
208,tresorerie,"Trésorerie","Que représente le montant indiqué dans la case ""Disponibilités"" du bilan sur la liasse fiscale d'une Junior-Entreprise ?",3,"La somme des soldes des comptes bancaires et de la caisse (comptes 51, 53, 54).",1,"Les disponibilités représentent la trésorerie immédiate de la Junior, c'est-à-dire l'argent présent sur ses comptes courants, ses livrets et en caisse à la date de clôture."
209,tresorerie,"Trésorerie","Une Junior-Entreprise peut-elle bénéficier du Crédit d'Impôt Recherche (CIR) pour une étude réalisée pour le compte d'un client ?",0,"Oui, automatiquement pour toute étude facturée plus de 10 000€.",0,"Le bénéfice du CIR n'est pas automatique et ne dépend pas du montant de l'étude."
209,tresorerie,"Trésorerie","Une Junior-Entreprise peut-elle bénéficier du Crédit d'Impôt Recherche (CIR) pour une étude réalisée pour le compte d'un client ?",1,"Non, le CIR est exclusivement réservé aux entreprises et non aux associations.",0,"Les Juniors peuvent être agréées et permettre à leurs clients de bénéficier du CIR, sous conditions."
209,tresorerie,"Trésorerie","Une Junior-Entreprise peut-elle bénéficier du Crédit d'Impôt Recherche (CIR) pour une étude réalisée pour le compte d'un client ?",2,"Oui, si la Junior est agréée par le ministère chargé de la recherche et que l'étude présente un caractère de R&D pour le client.",1,"Pour qu'un client puisse déclarer les dépenses d'une étude en CIR, la Junior doit avoir obtenu un agrément spécifique, reconnaissant sa capacité à mener des travaux de R&D."
209,tresorerie,"Trésorerie","Une Junior-Entreprise peut-elle bénéficier du Crédit d'Impôt Recherche (CIR) pour une étude réalisée pour le compte d'un client ?",3,"Non, car les intervenants ne sont pas des salariés chercheurs.",0,"Le statut des intervenants n'est pas le critère ; c'est l'agrément de la structure et la nature des travaux qui comptent."
210,tresorerie,"Trésorerie","En cas de rupture d'une étude à l'initiative du client, la Junior-Entreprise conserve l'acompte. Comment doit-elle traiter cet acompte pour pouvoir rétribuer les intervenants pour le travail déjà effectué ?",0,"L'acompte est directement partagé entre les intervenants sans autre formalité.",0,"La rétribution doit obligatoirement correspondre à des JEH validés par une facture de solde."
210,tresorerie,"Trésorerie","En cas de rupture d'une étude à l'initiative du client, la Junior-Entreprise conserve l'acompte. Comment doit-elle traiter cet acompte pour pouvoir rétribuer les intervenants pour le travail déjà effectué ?",1,"L'acompte est enregistré comme un produit exceptionnel et ne peut pas servir à rétribuer les intervenants.",0,"L'acompte doit être rattaché à une prestation et donc à des JEH pour permettre la rétribution."
210,tresorerie,"Trésorerie","En cas de rupture d'une étude à l'initiative du client, la Junior-Entreprise conserve l'acompte. Comment doit-elle traiter cet acompte pour pouvoir rétribuer les intervenants pour le travail déjà effectué ?",2,"La Junior doit émettre un avenant de rupture et une facture de solde convertissant le montant de l'acompte en un nombre de JEH correspondant au travail réalisé.",1,"Pour clôturer l'étude et justifier la rétribution, il est indispensable de formaliser la fin de la mission et de facturer les JEH réellement effectués, même si le solde de la facture est nul."
210,tresorerie,"Trésorerie","En cas de rupture d'une étude à l'initiative du client, la Junior-Entreprise conserve l'acompte. Comment doit-elle traiter cet acompte pour pouvoir rétribuer les intervenants pour le travail déjà effectué ?",3,"La Junior doit rembourser l'acompte et facturer séparément le travail effectué.",0,"L'acompte est conservé et vient en déduction du montant total du travail effectué ; il n'est pas nécessaire de le rembourser pour refacturer."
211,tresorerie,"Trésorerie","Dans le cadre de la procédure de surveillance des signataires, que doit faire une Junior lorsqu'un membre ayant les droits sur le compte bancaire (ex: Président, Trésorier) doit recevoir une rétribution ?",0,"Le membre doit renoncer à sa rétribution pour éviter tout conflit d'intérêts.",0,"Il est possible de rétribuer un signataire, mais des mesures de contrôle supplémentaires sont nécessaires."
211,tresorerie,"Trésorerie","Dans le cadre de la procédure de surveillance des signataires, que doit faire une Junior lorsqu'un membre ayant les droits sur le compte bancaire (ex: Président, Trésorier) doit recevoir une rétribution ?",1,"Le virement doit être effectué par un autre membre de l'association n'ayant pas de droits bancaires.",0,"La personne effectuant le virement doit avoir les habilitations bancaires nécessaires."
211,tresorerie,"Trésorerie","Dans le cadre de la procédure de surveillance des signataires, que doit faire une Junior lorsqu'un membre ayant les droits sur le compte bancaire (ex: Président, Trésorier) doit recevoir une rétribution ?",2,"Une étape de validation supplémentaire par un autre administrateur doit être mise en place avant l'émission du Bulletin de Versement.",1,"Cette mesure de contrôle interne (principe de la double signature ou validation croisée) vise à prévenir les abus et garantir la légitimité du paiement."
211,tresorerie,"Trésorerie","Dans le cadre de la procédure de surveillance des signataires, que doit faire une Junior lorsqu'un membre ayant les droits sur le compte bancaire (ex: Président, Trésorier) doit recevoir une rétribution ?",3,"Le Bulletin de Versement doit être co-signé par l'expert-comptable de la Junior.",0,"La surveillance des signataires est une procédure de contrôle interne à la Junior ; l'expert-comptable n'intervient pas dans ce processus opérationnel."
212,tresorerie,"Trésorerie","Quel est le traitement de la TVA pour une facture d'avoir émise à un client pour annuler totalement une facture précédente déjà encaissée ?",0,"La TVA n'est pas affectée, la Junior perd la TVA initialement versée à l'État.",0,"L'annulation d'une vente doit entraîner l'annulation de la TVA correspondante."
212,tresorerie,"Trésorerie","Quel est le traitement de la TVA pour une facture d'avoir émise à un client pour annuler totalement une facture précédente déjà encaissée ?",1,"La Junior doit déduire le montant de TVA de l'avoir de sa TVA collectée du mois.",0,"Le montant de TVA à reverser ne se déduit pas directement de la TVA collectée, il est déclaré dans une case spécifique."
212,tresorerie,"Trésorerie","Quel est le traitement de la TVA pour une facture d'avoir émise à un client pour annuler totalement une facture précédente déjà encaissée ?",2,"Le montant de la TVA de l'avoir est à déclarer en ""autre TVA à déduire"" sur la déclaration de TVA.",1,"Puisque la TVA initialement collectée a été reversée à l'État, l'émission d'un avoir permet à la Junior de récupérer cette TVA en l'imputant sur sa TVA déductible."
212,tresorerie,"Trésorerie","Quel est le traitement de la TVA pour une facture d'avoir émise à un client pour annuler totalement une facture précédente déjà encaissée ?",3,"La Junior doit faire une demande de remboursement de crédit de TVA spécifique pour le montant de l'avoir.",0,"La récupération de la TVA se fait directement sur la déclaration périodique via la case ""autre TVA à déduire"", sans nécessiter une procédure de remboursement distincte."
213,tresorerie,"Trésorerie","Comment le chiffre d'affaires d'une Junior-Entreprise est-il généralement identifié sur la liasse fiscale (formulaire 2052 - Compte de résultat) ?",0,"À la ligne ""Subventions d'exploitation"".",0,"Les subventions sont des produits, mais ne constituent pas le chiffre d'affaires principal issu des prestations."
213,tresorerie,"Trésorerie","Comment le chiffre d'affaires d'une Junior-Entreprise est-il généralement identifié sur la liasse fiscale (formulaire 2052 - Compte de résultat) ?",1,"À la ligne ""Production vendue - Biens"".",0,"Les Juniors réalisent des prestations de services, et non de la vente de biens ou de marchandises."
213,tresorerie,"Trésorerie","Comment le chiffre d'affaires d'une Junior-Entreprise est-il généralement identifié sur la liasse fiscale (formulaire 2052 - Compte de résultat) ?",2,"À la ligne ""Production vendue - Services"".",1,"Cette ligne correspond à la somme des soldes des comptes de classe 70 (hors vente de marchandises), ce qui représente l'activité de prestation de services des Juniors."
213,tresorerie,"Trésorerie","Comment le chiffre d'affaires d'une Junior-Entreprise est-il généralement identifié sur la liasse fiscale (formulaire 2052 - Compte de résultat) ?",3,"À la ligne ""Autres produits de gestion courante"".",0,"Cette ligne est destinée aux produits qui ne proviennent pas de l'activité principale de l'entité."
214,tresorerie,"Trésorerie","Selon la CNJE, pourquoi une Junior-Entreprise, bien que potentiellement éligible, ne doit-elle pas percevoir d'aides de l'État ?",0,"Parce que les démarches administratives pour les obtenir sont trop complexes pour une association étudiante.",0,"La complexité administrative n'est pas la raison de fond invoquée ; le motif est d'ordre éthique et social."
214,tresorerie,"Trésorerie","Selon la CNJE, pourquoi une Junior-Entreprise, bien que potentiellement éligible, ne doit-elle pas percevoir d'aides de l'État ?",1,"Car cela ne correspond pas à l'objet social de la Junior et ces aides doivent bénéficier à des entreprises en réel besoin.",1,"Cette réponse reflète la position éthique de la CNJE, qui est de ne pas détourner des fonds publics destinés à soutenir l'économie réelle."
214,tresorerie,"Trésorerie","Selon la CNJE, pourquoi une Junior-Entreprise, bien que potentiellement éligible, ne doit-elle pas percevoir d'aides de l'État ?",2,"Car le statut associatif des Juniors les exclut automatiquement de la plupart des dispositifs d'aide.",0,"Le document précise que les Juniors remplissent souvent les critères d'éligibilité, donc leur statut n'est pas un frein direct."
214,tresorerie,"Trésorerie","Selon la CNJE, pourquoi une Junior-Entreprise, bien que potentiellement éligible, ne doit-elle pas percevoir d'aides de l'État ?",3,"Parce que l'acceptation d'aides de l'État impliquerait une soumission à la TVA sur la totalité du chiffre d'affaires.",0,"L'assujettissement à la TVA est lié à l'activité lucrative, et non à la perception d'aides d'État non commerciales."
215,tresorerie,"Trésorerie","Quelle est la raison principale pour laquelle les placements financiers tels que les fonds de placement (actions, OPCVM) sont formellement interdits pour une Junior-Entreprise ?",0,"Leur gestion nécessite une expertise financière que les étudiants n'ont pas.",0,"Bien que la compétence soit un facteur, la raison fondamentale est liée au risque et à la mission de la structure."
215,tresorerie,"Trésorerie","Quelle est la raison principale pour laquelle les placements financiers tels que les fonds de placement (actions, OPCVM) sont formellement interdits pour une Junior-Entreprise ?",1,"Ils sont considérés comme trop risqués et spéculatifs, ce qui est contraire à l'objet social pédagogique de la Junior.",1,"L'objectif d'une Junior n'est pas la performance financière mais la formation par la pratique, ce qui proscrit la prise de risques financiers importants."
215,tresorerie,"Trésorerie","Quelle est la raison principale pour laquelle les placements financiers tels que les fonds de placement (actions, OPCVM) sont formellement interdits pour une Junior-Entreprise ?",2,"Les gains issus de ces placements sont surtaxés pour les associations de loi 1901.",0,"La fiscalité des produits financiers n'est pas le motif principal de l'interdiction, qui est avant tout prudentiel et éthique."
215,tresorerie,"Trésorerie","Quelle est la raison principale pour laquelle les placements financiers tels que les fonds de placement (actions, OPCVM) sont formellement interdits pour une Junior-Entreprise ?",3,"Seuls les placements garantis par l'État, comme le Livret A, sont autorisés par la loi pour les Juniors.",0,"D'autres placements non garantis par l'État comme le Livret B sont autorisés, l'interdiction vise donc une catégorie spécifique de produits."
216,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise organise un événement avec d'autres Juniors et engage des dépenses, comment la répartition des coûts doit-elle être gérée ?",0,"Par le versement de subventions prédéfinies entre les Juniors participantes.",0,"Cette méthode est explicitement interdite en raison d'un risque de fraude jugé trop élevé."
216,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise organise un événement avec d'autres Juniors et engage des dépenses, comment la répartition des coûts doit-elle être gérée ?",1,"En créant une caisse commune en argent liquide gérée par un trésorier désigné.",0,"La circulation d'argent liquide est proscrite au sein des Junior-Entreprises et de leurs regroupements."
216,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise organise un événement avec d'autres Juniors et engage des dépenses, comment la répartition des coûts doit-elle être gérée ?",2,"Par la refacturation avec TVA de la Junior ayant engagé la dépense vers les autres parties prenantes.",1,"Cette méthode assure une traçabilité comptable et fiscale correcte des flux financiers entre les structures."
216,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise organise un événement avec d'autres Juniors et engage des dépenses, comment la répartition des coûts doit-elle être gérée ?",3,"En partageant les coûts de manière informelle, chaque Junior réglant une partie des factures directement aux fournisseurs.",0,"Cette approche manquerait de rigueur comptable et ne permettrait pas un suivi centralisé et correct des dépenses."
217,tresorerie,"Trésorerie","Une Junior-Entreprise avec un ratio de solidité financière de 2,5 (calculé par $$\frac{\text{Capitaux propres}}{\text{Charges fixes incompressibles}}$$) construit son budget. Quelle stratégie doit-elle adopter pour son résultat net visé ?",0,"Viser un résultat net nul pour respecter son statut associatif.",0,"Un résultat net nul ne permettrait pas d'améliorer une situation financière jugée fragile."
217,tresorerie,"Trésorerie","Une Junior-Entreprise avec un ratio de solidité financière de 2,5 (calculé par $$\frac{\text{Capitaux propres}}{\text{Charges fixes incompressibles}}$$) construit son budget. Quelle stratégie doit-elle adopter pour son résultat net visé ?",1,"Viser un résultat net fortement négatif en investissant massivement pour relancer l'activité.",0,"Un résultat négatif aggraverait la vulnérabilité financière en diminuant davantage les capitaux propres."
217,tresorerie,"Trésorerie","Une Junior-Entreprise avec un ratio de solidité financière de 2,5 (calculé par $$\frac{\text{Capitaux propres}}{\text{Charges fixes incompressibles}}$$) construit son budget. Quelle stratégie doit-elle adopter pour son résultat net visé ?",2,"Viser un résultat net positif pour renforcer ses capitaux propres et améliorer sa solidité.",1,"Un ratio inférieur à 4 signale une fragilité, et dégager un excédent est le moyen de renforcer les fonds propres pour assurer la pérennité."
217,tresorerie,"Trésorerie","Une Junior-Entreprise avec un ratio de solidité financière de 2,5 (calculé par $$\frac{\text{Capitaux propres}}{\text{Charges fixes incompressibles}}$$) construit son budget. Quelle stratégie doit-elle adopter pour son résultat net visé ?",3,"Ignorer ce ratio et baser le résultat visé uniquement sur le chiffre d'affaires de l'année précédente.",0,"Ce ratio est un outil de pilotage stratégique essentiel qui doit guider la définition des objectifs financiers."
218,tresorerie,"Trésorerie","Quelle est la qualification fiscale des sommes perçues par les intervenants d'une Junior-Entreprise et quelle en est la conséquence principale ?",0,"Ce sont des salaires, soumis au Prélèvement à la Source (PAS) déclaré par la Junior.",0,"Les documents précisent explicitement que ces sommes ne sont pas des salaires et ne relèvent pas du PAS."
